date,store,day_of_week,sales,customers,open,promo,state_holiday,school_holiday
2013-04-26,3,5,10231.0,1073.0,1,1,0,0
2013-04-27,3,6,9626.0,1010.0,1,0,0,0
2013-04-28,3,7,0.0,0.0,0,0,0,0
2013-04-29,3,1,12456.0,1315.0,1,1,0,0
2013-04-30,3,2,7442.0,785.0,1,0,0,0
2013-05-01,3,3,6815.0,720.0,1,0,0,0
2013-05-02,3,4,6100.0,638.0,1,0,0,0
2013-05-03,3,5,9330.0,992.0,1,0,0,0
2013-05-04,3,6,9428.0,994.0,1,0,0,0
2013-05-05,3,7,0.0,0.0,0,0,0,0
2013-05-06,3,1,11198.0,1174.0,1,0,0,0
2013-05-07,3,2,8927.0,939.0,1,1,0,0
2013-05-08,3,3,9048.0,960.0,1,1,0,0
2013-05-09,3,4,8476.0,890.0,1,1,0,0
2013-05-10,3,5,10660.0,1120.0,1,1,0,0
2013-05-11,3,6,9589.0,1004.0,1,0,0,0
2013-05-12,3,7,0.0,0.0,0,0,0,0
2013-05-13,3,1,13010.0,1366.0,1,1,0,0
2013-05-14,3,2,8623.0,903.0,1,0,0,0
2013-05-15,3,3,5575.0,581.0,1,0,0,0
2013-05-16,3,4,6662.0,706.0,1,0,0,0
2013-05-17,3,5,8442.0,884.0,1,0,0,0
2013-05-18,3,6,8587.0,890.0,1,0,0,0
2013-05-19,3,7,0.0,0.0,0,0,0,0
2013-05-20,3,1,11865.0,1243.0,1,0,0,0
2013-05-21,3,2,9054.0,956.0,1,1,0,0
2013-05-22,3,3,9963.0,1052.0,1,1,0,0
2013-05-23,3,4,8693.0,925.0,1,1,0,0
2013-05-24,3,5,10321.0,1095.0,1,1,0,0
2013-05-25,3,6,9637.0,1010.0,1,0,0,0
2013-05-26,3,7,0.0,0.0,0,0,0,0
2013-05-27,3,1,13917.0,1455.0,1,1,0,0
2013-05-28,3,2,7525.0,806.0,1,0,0,0
2013-05-29,3,3,6732.0,712.0,1,0,0,0
2013-05-30,3,4,6584.0,704.0,1,0,0,0
2013-05-31,3,5,8854.0,929.0,1,0,0,0
2013-06-01,3,6,9781.0,1013.0,1,0,0,0
2013-06-02,3,7,0.0,0.0,0,0,0,0
2013-06-03,3,1,9396.0,990.0,1,0,0,0
2013-06-04,3,2,9370.0,987.0,1,1,0,0
2013-06-05,3,3,7937.0,836.0,1,1,0,0
2013-06-06,3,4,7903.0,837.0,1,1,0,0
2013-06-07,3,5,9259.0,979.0,1,1,0,0
2013-06-08,3,6,8880.0,922.0,1,0,0,0
2013-06-09,3,7,0.0,0.0,0,0,0,0
2013-06-10,3,1,13407.0,1407.0,1,1,0,0
2013-06-11,3,2,7104.0,744.0,1,0,0,0
2013-06-12,3,3,7573.0,811.0,1,0,0,0
2013-06-13,3,4,6297.0,670.0,1,0,0,0
2013-06-14,3,5,9785.0,1027.0,1,0,0,0
2013-06-15,3,6,9671.0,1003.0,1,0,0,0
2013-06-16,3,7,0.0,0.0,0,0,0,0
2013-06-17,3,1,9265.0,980.0,1,0,0,0
2013-06-18,3,2,6886.0,724.0,1,1,0,0
2013-06-19,3,3,8038.0,836.0,1,1,0,0
2013-06-20,3,4,8052.0,841.0,1,1,0,0
2013-06-21,3,5,11267.0,1176.0,1,1,0,0
2013-06-22,3,6,7857.0,829.0,1,0,0,0
2013-06-23,3,7,0.0,0.0,0,0,0,0
2013-06-24,3,1,11845.0,1255.0,1,1,0,0
2013-06-25,3,2,7309.0,764.0,1,0,0,0
2013-06-26,3,3,5036.0,532.0,1,0,0,0
2013-06-27,3,4,6232.0,660.0,1,0,0,0
2013-06-28,3,5,7373.0,772.0,1,0,0,0
2013-06-29,3,6,9184.0,966.0,1,0,0,0
2013-06-30,3,7,0.0,0.0,0,0,0,0
2013-07-01,3,1,8526.0,899.0,1,0,0,1
2013-07-02,3,2,9304.0,986.0,1,1,0,1
2013-07-03,3,3,8352.0,876.0,1,1,0,1
2013-07-04,3,4,8085.0,851.0,1,1,0,1
2013-07-05,3,5,10257.0,1066.0,1,1,0,1
2013-07-06,3,6,9340.0,983.0,1,0,0,1
2013-07-07,3,7,0.0,0.0,0,0,0,1
2013-07-08,3,1,10470.0,1119.0,1,1,0,1
2013-07-09,3,2,5969.0,638.0,1,0,0,1
2013-07-10,3,3,6803.0,722.0,1,0,0,1
2013-07-11,3,4,6328.0,667.0,1,0,0,1
2013-07-12,3,5,7426.0,777.0,1,0,0,1
2013-07-13,3,6,8165.0,858.0,1,0,0,1
2013-07-14,3,7,0.0,0.0,0,0,0,1
2013-07-15,3,1,9133.0,955.0,1,0,0,1
2013-07-16,3,2,8175.0,868.0,1,1,0,1
2013-07-17,3,3,7256.0,756.0,1,1,0,1
2013-07-18,3,4,8793.0,911.0,1,1,0,1
2013-07-19,3,5,9388.0,980.0,1,1,0,1
2013-07-20,3,6,7934.0,822.0,1,0,0,1
2013-07-21,3,7,0.0,0.0,0,0,0,1
2013-07-22,3,1,10749.0,1141.0,1,1,0,1
2013-07-23,3,2,6897.0,724.0,1,0,0,1
2013-07-24,3,3,6328.0,668.0,1,0,0,1
2013-07-25,3,4,5717.0,611.0,1,0,0,1
2013-07-26,3,5,7187.0,767.0,1,0,0,1
2013-07-27,3,6,8021.0,840.0,1,0,0,1
2013-07-28,3,7,0.0,0.0,0,0,0,1
2013-07-29,3,1,9783.0,1033.0,1,0,0,1
2013-07-30,3,2,8411.0,885.0,1,1,0,1
2013-07-31,3,3,8953.0,946.0,1,1,0,1
2013-08-01,3,4,6848.0,709.0,1,1,0,1
2013-08-02,3,5,8868.0,927.0,1,1,0,1
2013-08-03,3,6,8684.0,913.0,1,0,0,1
2013-08-04,3,7,0.0,0.0,0,0,0,1
2013-08-05,3,1,9871.0,1036.0,1,1,0,1
2013-08-06,3,2,5865.0,616.0,1,0,0,1
2013-08-07,3,3,5854.0,624.0,1,0,0,1
2013-08-08,3,4,5820.0,624.0,1,0,0,1
2013-08-09,3,5,6917.0,734.0,1,0,0,1
2013-08-10,3,6,8650.0,921.0,1,0,0,1
2013-08-11,3,7,0.0,0.0,0,0,0,1
2013-08-12,3,1,8857.0,930.0,1,0,0,1
2013-08-13,3,2,7978.0,842.0,1,1,0,1
2013-08-14,3,3,7138.0,749.0,1,1,0,1
2013-08-15,3,4,7421.0,777.0,1,1,0,1
2013-08-16,3,5,9390.0,1002.0,1,1,0,1
2013-08-17,3,6,7952.0,835.0,1,0,0,1
2013-08-18,3,7,0.0,0.0,0,0,0,1
2013-08-19,3,1,10559.0,1115.0,1,1,0,1
2013-08-20,3,2,5498.0,593.0,1,0,0,1
2013-08-21,3,3,5219.0,550.0,1,0,0,1
2013-08-22,3,4,5875.0,628.0,1,0,0,1
2013-08-23,3,5,7057.0,739.0,1,0,0,1
2013-08-24,3,6,8827.0,925.0,1,0,0,1
2013-08-25,3,7,0.0,0.0,0,0,0,1
2013-08-26,3,1,9033.0,950.0,1,0,0,1
2013-08-27,3,2,8618.0,922.0,1,1,0,1
2013-08-28,3,3,7702.0,801.0,1,1,0,1
2013-08-29,3,4,6624.0,710.0,1,1,0,1
2013-08-30,3,5,8446.0,881.0,1,1,0,1
2013-08-31,3,6,7840.0,823.0,1,0,0,1
2013-09-01,3,7,0.0,0.0,0,0,0,0
2013-09-02,3,1,11040.0,1167.0,1,1,0,0
2013-09-03,3,2,6583.0,695.0,1,0,0,0
2013-09-04,3,3,5357.0,551.0,1,0,0,0
2013-09-05,3,4,6297.0,666.0,1,0,0,0
2013-09-06,3,5,6541.0,680.0,1,0,0,0
2013-09-07,3,6,7575.0,818.0,1,0,0,0
2013-09-08,3,7,0.0,0.0,0,0,0,0
2013-09-09,3,1,7845.0,827.0,1,0,0,0
2013-09-10,3,2,7931.0,826.0,1,1,0,0
2013-09-11,3,3,7040.0,737.0,1,1,0,0
2013-09-12,3,4,7776.0,808.0,1,1,0,0
2013-09-13,3,5,8864.0,941.0,1,1,0,0
2013-09-14,3,6,7985.0,838.0,1,0,0,0
2013-09-15,3,7,0.0,0.0,0,0,0,0
2013-09-16,3,1,9317.0,975.0,1,1,0,0
2013-09-17,3,2,5969.0,624.0,1,0,0,0
2013-09-18,3,3,5133.0,551.0,1,0,0,0
2013-09-19,3,4,5790.0,602.0,1,0,0,0
2013-09-20,3,5,6612.0,682.0,1,0,0,0
2013-09-21,3,6,8641.0,913.0,1,0,0,0
2013-09-22,3,7,0.0,0.0,0,0,0,0
2013-09-23,3,1,8794.0,922.0,1,0,0,0
2013-09-24,3,2,7752.0,823.0,1,1,0,0
2013-09-25,3,3,7091.0,740.0,1,1,0,0
2013-09-26,3,4,7171.0,762.0,1,1,0,0
2013-09-27,3,5,9017.0,944.0,1,1,0,0
2013-09-28,3,6,7176.0,767.0,1,0,0,0
2013-09-29,3,7,0.0,0.0,0,0,0,0
2013-09-30,3,1,12645.0,1327.0,1,1,0,0
2013-10-01,3,2,5943.0,624.0,1,0,0,0
2013-10-02,3,3,5374.0,559.0,1,0,0,0
2013-10-03,3,4,5065.0,535.0,1,0,0,0
2013-10-04,3,5,5844.0,624.0,1,0,0,0
2013-10-05,3,6,8331.0,865.0,1,0,0,0
2013-10-06,3,7,0.0,0.0,0,0,0,0
2013-10-07,3,1,8432.0,877.0,1,0,0,0
2013-10-08,3,2,8730.0,912.0,1,1,0,0
2013-10-09,3,3,8375.0,867.0,1,1,0,0
2013-10-10,3,4,6334.0,684.0,1,1,0,0
2013-10-11,3,5,9116.0,960.0,1,1,0,0
2013-10-12,3,6,8002.0,844.0,1,0,0,0
2013-10-13,3,7,0.0,0.0,0,0,0,0
2013-10-14,3,1,10885.0,1154.0,1,1,0,0
2013-10-15,3,2,5996.0,614.0,1,0,0,0
2013-10-16,3,3,6210.0,654.0,1,0,0,0
2013-10-17,3,4,5652.0,613.0,1,0,0,0
2013-10-18,3,5,6828.0,716.0,1,0,0,0
2013-10-19,3,6,8416.0,886.0,1,0,0,0
2013-10-20,3,7,0.0,0.0,0,0,0,0
2013-10-21,3,1,8597.0,898.0,1,0,0,0
2013-10-22,3,2,7865.0,828.0,1,1,0,0
2013-10-23,3,3,8019.0,852.0,1,1,0,0
2013-10-24,3,4,7158.0,755.0,1,1,0,0
2013-10-25,3,5,8423.0,890.0,1,1,0,0
2013-10-26,3,6,7168.0,752.0,1,0,0,0
2013-10-27,3,7,0.0,0.0,0,0,0,0
2013-10-28,3,1,9706.0,1022.0,1,1,0,0
2013-10-29,3,2,6126.0,656.0,1,0,0,0
2013-10-30,3,3,5688.0,605.0,1,0,0,0
2013-10-31,3,4,4558.0,478.0,1,0,0,0
2013-11-01,3,5,6738.0,690.0,1,0,0,0
2013-11-02,3,6,8155.0,864.0,1,0,0,0
2013-11-03,3,7,0.0,0.0,0,0,0,0
2013-11-04,3,1,7766.0,810.0,1,0,0,0
2013-11-05,3,2,8565.0,886.0,1,1,0,0
2013-11-06,3,3,6740.0,700.0,1,1,0,0
2013-11-07,3,4,6298.0,670.0,1,1,0,0
2013-11-08,3,5,7875.0,820.0,1,1,0,0
2013-11-09,3,6,7813.0,819.0,1,0,0,0
2013-11-10,3,7,0.0,0.0,0,0,0,0
2013-11-11,3,1,11784.0,1250.0,1,1,0,0
2013-11-12,3,2,6286.0,662.0,1,0,0,0
2013-11-13,3,3,5133.0,540.0,1,0,0,0
2013-11-14,3,4,5263.0,550.0,1,0,0,0
2013-11-15,3,5,6364.0,683.0,1,0,0,0
2013-11-16,3,6,7791.0,829.0,1,0,0,0
2013-11-17,3,7,0.0,0.0,0,0,0,0
2013-11-18,3,1,8655.0,900.0,1,0,0,0
2013-11-19,3,2,8347.0,872.0,1,1,0,0
2013-11-20,3,3,7201.0,763.0,1,1,0,0
2013-11-21,3,4,7397.0,773.0,1,1,0,0
2013-11-22,3,5,8147.0,865.0,1,1,0,0
2013-11-23,3,6,7066.0,747.0,1,0,0,0
2013-11-24,3,7,0.0,0.0,0,0,0,0
2013-11-25,3,1,12047.0,1273.0,1,1,0,0
2013-11-26,3,2,6847.0,725.0,1,0,0,0
2013-11-27,3,3,5597.0,582.0,1,0,0,0
2013-11-28,3,4,6235.0,654.0,1,0,0,0
2013-11-29,3,5,6840.0,739.0,1,0,0,0
2013-11-30,3,6,9077.0,946.0,1,0,0,0
2013-12-01,3,7,0.0,0.0,0,0,0,0
2013-12-02,3,1,8477.0,901.0,1,0,0,0
2013-12-03,3,2,8656.0,910.0,1,1,0,0
2013-12-04,3,3,7012.0,732.0,1,1,0,0
2013-12-05,3,4,6771.0,702.0,1,1,0,0
2013-12-06,3,5,7990.0,845.0,1,1,0,0
2013-12-07,3,6,8377.0,890.0,1,0,0,0
2013-12-08,3,7,0.0,0.0,0,0,0,0
2013-12-09,3,1,11252.0,1185.0,1,1,0,0
2013-12-10,3,2,6284.0,670.0,1,0,0,0
2013-12-11,3,3,6654.0,692.0,1,0,0,0
2013-12-12,3,4,5645.0,596.0,1,0,0,0
2013-12-13,3,5,6799.0,710.0,1,0,0,0
2013-12-14,3,6,9153.0,965.0,1,0,0,0
2013-12-15,3,7,0.0,0.0,0,0,0,0
2013-12-16,3,1,9288.0,986.0,1,0,0,0
2013-12-17,3,2,7204.0,750.0,1,1,0,0
2013-12-18,3,3,7319.0,781.0,1,1,0,0
2013-12-19,3,4,7898.0,828.0,1,1,0,0
2013-12-20,3,5,9312.0,972.0,1,1,0,1
2013-12-21,3,6,9494.0,998.0,1,0,0,1
2013-12-22,3,7,0.0,0.0,0,0,0,1
2013-12-23,3,1,12284.0,1293.0,1,1,0,1
2013-12-24,3,2,6351.0,671.0,1,0,0,1
2013-12-25,3,3,0.0,0.0,0,0,a,1
2013-12-26,3,4,5978.0,634.0,1,0,0,1
2013-12-27,3,5,8041.0,844.0,1,0,0,1
2013-12-28,3,6,8124.0,855.0,1,0,0,1
2013-12-29,3,7,0.0,0.0,0,0,0,1
2013-12-30,3,1,8482.0,893.0,1,0,0,1
2013-12-31,3,2,8198.0,856.0,1,1,0,1
2014-01-01,3,3,7265.0,761.0,1,1,0,0
2014-01-02,3,4,8495.0,893.0,1,1,0,0
2014-01-03,3,5,10598.0,1117.0,1,1,0,0
2014-01-04,3,6,8883.0,922.0,1,0,0,0
2014-01-05,3,7,0.0,0.0,0,0,0,0
2014-01-06,3,1,11880.0,1248.0,1,1,0,0
2014-01-07,3,2,6505.0,689.0,1,0,0,0
2014-01-08,3,3,7057.0,746.0,1,0,0,0
2014-01-09,3,4,6347.0,675.0,1,0,0,0
2014-01-10,3,5,7945.0,847.0,1,0,0,0
2014-01-11,3,6,8535.0,902.0,1,0,0,0
2014-01-12,3,7,0.0,0.0,0,0,0,0
2014-01-13,3,1,8987.0,938.0,1,0,0,0
2014-01-14,3,2,8072.0,842.0,1,1,0,0
2014-01-15,3,3,8382.0,879.0,1,1,0,0
2014-01-16,3,4,8033.0,848.0,1,1,0,0
2014-01-17,3,5,9213.0,972.0,1,1,0,0
2014-01-18,3,6,8661.0,912.0,1,0,0,0
2014-01-19,3,7,0.0,0.0,0,0,0,0
2014-01-20,3,1,11383.0,1203.0,1,1,0,0
2014-01-21,3,2,6554.0,692.0,1,0,0,0
2014-01-22,3,3,6378.0,674.0,1,0,0,0
2014-01-23,3,4,6005.0,635.0,1,0,0,0
2014-01-24,3,5,7584.0,794.0,1,0,0,0
2014-01-25,3,6,9441.0,986.0,1,0,0,0
2014-01-26,3,7,0.0,0.0,0,0,0,0
2014-01-27,3,1,8433.0,891.0,1,0,0,0
2014-01-28,3,2,9085.0,955.0,1,1,0,0
2014-01-29,3,3,8382.0,879.0,1,1,0,0
2014-01-30,3,4,8124.0,873.0,1,1,0,0
2014-01-31,3,5,9947.0,1041.0,1,1,0,0
2014-02-01,3,6,8918.0,937.0,1,0,0,0
2014-02-02,3,7,0.0,0.0,0,0,0,0
2014-02-03,3,1,12168.0,1272.0,1,1,0,0
2014-02-04,3,2,7175.0,756.0,1,0,0,0
2014-02-05,3,3,6656.0,715.0,1,0,0,0
2014-02-06,3,4,6571.0,699.0,1,0,0,0
2014-02-07,3,5,7933.0,840.0,1,0,0,0
2014-02-08,3,6,10012.0,1059.0,1,0,0,0
2014-02-09,3,7,0.0,0.0,0,0,0,0
2014-02-10,3,1,10201.0,1081.0,1,0,0,0
2014-02-11,3,2,9268.0,974.0,1,1,0,0
2014-02-12,3,3,7858.0,824.0,1,1,0,0
2014-02-13,3,4,7806.0,823.0,1,1,0,0
2014-02-14,3,5,9453.0,1002.0,1,1,0,0
2014-02-15,3,6,9510.0,1004.0,1,0,0,0
2014-02-16,3,7,0.0,0.0,0,0,0,0
2014-02-17,3,1,11808.0,1227.0,1,1,0,0
2014-02-18,3,2,7540.0,803.0,1,0,0,0
2014-02-19,3,3,7076.0,764.0,1,0,0,0
2014-02-20,3,4,5709.0,612.0,1,0,0,0
2014-02-21,3,5,9309.0,977.0,1,0,0,0
2014-02-22,3,6,9474.0,990.0,1,0,0,0
2014-02-23,3,7,0.0,0.0,0,0,0,0
2014-02-24,3,1,11123.0,1163.0,1,0,0,0
2014-02-25,3,2,9529.0,1009.0,1,1,0,0
2014-02-26,3,3,8276.0,867.0,1,1,0,0
2014-02-27,3,4,10001.0,1060.0,1,1,0,0
2014-02-28,3,5,9595.0,1021.0,1,1,0,0
2014-03-01,3,6,9448.0,978.0,1,0,0,0
2014-03-02,3,7,0.0,0.0,0,0,0,0
2014-03-03,3,1,11988.0,1256.0,1,1,0,0
2014-03-04,3,2,7453.0,773.0,1,0,0,0
2014-03-05,3,3,7108.0,743.0,1,0,0,0
2014-03-06,3,4,8039.0,844.0,1,0,0,0
2014-03-07,3,5,7725.0,821.0,1,0,0,0
2014-03-08,3,6,9546.0,993.0,1,0,0,0
2014-03-09,3,7,0.0,0.0,0,0,0,0
2014-03-10,3,1,10451.0,1116.0,1,0,0,0
2014-03-11,3,2,8674.0,918.0,1,1,0,0
2014-03-12,3,3,9091.0,961.0,1,1,0,0
2014-03-13,3,4,8683.0,914.0,1,1,0,0
2014-03-14,3,5,10997.0,1148.0,1,1,0,0
2014-03-15,3,6,10500.0,1110.0,1,0,0,0
2014-03-16,3,7,0.0,0.0,0,0,0,0
2014-03-17,3,1,13677.0,1446.0,1,1,0,0
2014-03-18,3,2,7777.0,839.0,1,0,0,0
2014-03-19,3,3,6348.0,674.0,1,0,0,0
2014-03-20,3,4,6731.0,712.0,1,0,0,0
2014-03-21,3,5,8538.0,911.0,1,0,0,0
2014-03-22,3,6,9351.0,974.0,1,0,0,0
2014-03-23,3,7,0.0,0.0,0,0,0,0
2014-03-24,3,1,9769.0,1025.0,1,0,0,0
2014-03-25,3,2,10850.0,1137.0,1,1,0,0
2014-03-26,3,3,10386.0,1099.0,1,1,0,0
2014-03-27,3,4,8391.0,881.0,1,1,0,0
2014-03-28,3,5,11019.0,1174.0,1,1,0,0
2014-03-29,3,6,9496.0,1012.0,1,0,0,0
2014-03-30,3,7,0.0,0.0,0,0,0,0
2014-03-31,3,1,13764.0,1446.0,1,1,0,0
2014-04-01,3,2,7665.0,812.0,1,0,0,0
2014-04-02,3,3,6858.0,728.0,1,0,0,0
2014-04-03,3,4,6893.0,717.0,1,0,0,0
2014-04-04,3,5,7738.0,817.0,1,0,0,0
2014-04-05,3,6,10203.0,1080.0,1,0,0,0
2014-04-06,3,7,0.0,0.0,0,0,0,0
2014-04-07,3,1,10919.0,1162.0,1,0,0,0
2014-04-08,3,2,9770.0,1038.0,1,1,0,0
2014-04-09,3,3,9639.0,1008.0,1,1,0,0
2014-04-10,3,4,8647.0,911.0,1,1,0,0
2014-04-11,3,5,11544.0,1208.0,1,1,0,0
2014-04-12,3,6,8954.0,947.0,1,0,0,0
2014-04-13,3,7,0.0,0.0,0,0,0,0
2014-04-14,3,1,13037.0,1380.0,1,1,0,0
2014-04-15,3,2,7717.0,815.0,1,0,0,0
2014-04-16,3,3,7003.0,745.0,1,0,0,0
2014-04-17,3,4,7311.0,768.0,1,0,0,0
2014-04-18,3,5,7026.0,728.0,1,0,0,0
2014-04-19,3,6,9889.0,1055.0,1,0,0,0
2014-04-20,3,7,0.0,0.0,0,0,0,0
2014-04-21,3,1,11424.0,1214.0,1,0,0,0
2014-04-22,3,2,8099.0,856.0,1,1,0,0
2014-04-23,3,3,8103.0,858.0,1,1,0,0
2014-04-24,3,4,7452.0,799.0,1,1,0,0
2014-04-25,3,5,11988.0,1265.0,1,1,0,0
2014-04-26,3,6,8608.0,917.0,1,0,0,0
2014-04-27,3,7,0.0,0.0,0,0,0,0
2014-04-28,3,1,12604.0,1334.0,1,1,0,0
2014-04-29,3,2,6450.0,677.0,1,0,0,0
2014-04-30,3,3,6715.0,706.0,1,0,0,0
2014-05-01,3,4,7096.0,747.0,1,0,0,0
2014-05-02,3,5,8176.0,863.0,1,0,0,0
2014-05-03,3,6,10260.0,1093.0,1,0,0,0
2014-05-04,3,7,0.0,0.0,0,0,0,0
2014-05-05,3,1,10310.0,1086.0,1,0,0,0
2014-05-06,3,2,9215.0,964.0,1,1,0,0
2014-05-07,3,3,8946.0,951.0,1,1,0,0
2014-05-08,3,4,9791.0,1027.0,1,1,0,0
2014-05-09,3,5,10768.0,1137.0,1,1,0,0
2014-05-10,3,6,9621.0,1010.0,1,0,0,0
2014-05-11,3,7,0.0,0.0,0,0,0,0
2014-05-12,3,1,12202.0,1293.0,1,1,0,0
2014-05-13,3,2,8298.0,870.0,1,0,0,0
2014-05-14,3,3,6196.0,653.0,1,0,0,0
2014-05-15,3,4,6153.0,636.0,1,0,0,0
2014-05-16,3,5,10540.0,1112.0,1,0,0,0
2014-05-17,3,6,11794.0,1248.0,1,0,0,0
2014-05-18,3,7,0.0,0.0,0,0,0,0
2014-05-19,3,1,10681.0,1133.0,1,0,0,0
2014-05-20,3,2,12504.0,1300.0,1,1,0,0
2014-05-21,3,3,11759.0,1223.0,1,1,0,0
2014-05-22,3,4,9883.0,1029.0,1,1,0,0
2014-05-23,3,5,12672.0,1330.0,1,1,0,0
2014-05-24,3,6,12509.0,1317.0,1,0,0,0
2014-05-25,3,7,0.0,0.0,0,0,0,0
2014-05-26,3,1,15344.0,1615.0,1,1,0,0
2014-05-27,3,2,8274.0,877.0,1,0,0,0
2014-05-28,3,3,9342.0,980.0,1,0,0,0
2014-05-29,3,4,9489.0,989.0,1,0,0,0
2014-05-30,3,5,10129.0,1056.0,1,0,0,0
2014-05-31,3,6,9841.0,1053.0,1,0,0,0
2014-06-01,3,7,0.0,0.0,0,0,0,0
2014-06-02,3,1,12692.0,1335.0,1,0,0,0
2014-06-03,3,2,12961.0,1376.0,1,1,0,0
2014-06-04,3,3,10844.0,1145.0,1,1,0,0
2014-06-05,3,4,10298.0,1077.0,1,1,0,0
2014-06-06,3,5,12591.0,1325.0,1,1,0,0
2014-06-07,3,6,13210.0,1397.0,1,0,0,0
2014-06-08,3,7,0.0,0.0,0,0,0,0
2014-06-09,3,1,13413.0,1405.0,1,1,0,0
2014-06-10,3,2,8556.0,907.0,1,0,0,0
2014-06-11,3,3,9666.0,1019.0,1,0,0,0
2014-06-12,3,4,8013.0,852.0,1,0,0,0
2014-06-13,3,5,9051.0,964.0,1,0,0,0
2014-06-14,3,6,11671.0,1226.0,1,0,0,0
2014-06-15,3,7,0.0,0.0,0,0,0,0
2014-06-16,3,1,12478.0,1317.0,1,0,0,0
2014-06-17,3,2,11148.0,1188.0,1,1,0,0
2014-06-18,3,3,10343.0,1094.0,1,1,0,0
2014-06-19,3,4,9968.0,1051.0,1,1,0,0
2014-06-20,3,5,13066.0,1395.0,1,1,0,0
2014-06-21,3,6,10762.0,1125.0,1,0,0,0
2014-06-22,3,7,0.0,0.0,0,0,0,0
2014-06-23,3,1,15572.0,1635.0,1,1,0,0
2014-06-24,3,2,9944.0,1047.0,1,0,0,0
2014-06-25,3,3,8483.0,894.0,1,0,0,0
2014-06-26,3,4,7963.0,850.0,1,0,0,0
2014-06-27,3,5,10305.0,1077.0,1,0,0,0
2014-06-28,3,6,11719.0,1229.0,1,0,0,0
2014-06-29,3,7,0.0,0.0,0,0,0,0
2014-06-30,3,1,12726.0,1343.0,1,0,0,0
2014-07-01,3,2,12891.0,1353.0,1,1,0,1
2014-07-02,3,3,11422.0,1206.0,1,1,0,1
2014-07-03,3,4,10024.0,1047.0,1,1,0,1
2014-07-04,3,5,11960.0,1256.0,1,1,0,1
2014-07-05,3,6,11977.0,1269.0,1,0,0,1
2014-07-06,3,7,0.0,0.0,0,0,0,1
2014-07-07,3,1,15193.0,1604.0,1,1,0,1
2014-07-08,3,2,7715.0,816.0,1,0,0,1
2014-07-09,3,3,6830.0,716.0,1,0,0,1
2014-07-10,3,4,8022.0,832.0,1,0,0,1
2014-07-11,3,5,10192.0,1081.0,1,0,0,1
2014-07-12,3,6,11735.0,1237.0,1,0,0,1
2014-07-13,3,7,0.0,0.0,0,0,0,1
2014-07-14,3,1,12866.0,1338.0,1,0,0,1
2014-07-15,3,2,10482.0,1090.0,1,1,0,1
2014-07-16,3,3,10328.0,1070.0,1,1,0,1
2014-07-17,3,4,10095.0,1056.0,1,1,0,1
2014-07-18,3,5,11245.0,1192.0,1,1,0,1
2014-07-19,3,6,10353.0,1094.0,1,0,0,1
2014-07-20,3,7,0.0,0.0,0,0,0,1
2014-07-21,3,1,13781.0,1452.0,1,1,0,1
2014-07-22,3,2,7274.0,772.0,1,0,0,1
2014-07-23,3,3,8047.0,845.0,1,0,0,1
2014-07-24,3,4,7620.0,805.0,1,0,0,1
2014-07-25,3,5,10010.0,1055.0,1,0,0,1
2014-07-26,3,6,11020.0,1143.0,1,0,0,1
2014-07-27,3,7,0.0,0.0,0,0,0,1
2014-07-28,3,1,11867.0,1260.0,1,0,0,1
2014-07-29,3,2,10312.0,1082.0,1,1,0,1
2014-07-30,3,3,10212.0,1074.0,1,1,0,1
2014-07-31,3,4,9738.0,1020.0,1,1,0,1
2014-08-01,3,5,10760.0,1129.0,1,1,0,1
2014-08-02,3,6,10571.0,1122.0,1,0,0,1
2014-08-03,3,7,0.0,0.0,0,0,0,1
2014-08-04,3,1,14112.0,1477.0,1,1,0,1
2014-08-05,3,2,8862.0,908.0,1,0,0,1
2014-08-06,3,3,8603.0,901.0,1,0,0,1
2014-08-07,3,4,7164.0,738.0,1,0,0,1
2014-08-08,3,5,8826.0,914.0,1,0,0,1
2014-08-09,3,6,8557.0,907.0,1,0,0,1
2014-08-10,3,7,0.0,0.0,0,0,0,1
2014-08-11,3,1,10856.0,1127.0,1,0,0,1
2014-08-12,3,2,8578.0,910.0,1,1,0,1
2014-08-13,3,3,9710.0,1026.0,1,1,0,1
2014-08-14,3,4,9697.0,1014.0,1,1,0,1
2014-08-15,3,5,10725.0,1135.0,1,1,0,1
2014-08-16,3,6,10001.0,1040.0,1,0,0,1
2014-08-17,3,7,0.0,0.0,0,0,0,1
2014-08-18,3,1,14981.0,1565.0,1,1,0,1
2014-08-19,3,2,7093.0,738.0,1,0,0,1
2014-08-20,3,3,7204.0,765.0,1,0,0,1
2014-08-21,3,4,8335.0,867.0,1,0,0,1
2014-08-22,3,5,8910.0,929.0,1,0,0,1
2014-08-23,3,6,10580.0,1106.0,1,0,0,1
2014-08-24,3,7,0.0,0.0,0,0,0,1
2014-08-25,3,1,9969.0,1047.0,1,0,0,1
2014-08-26,3,2,10122.0,1072.0,1,1,0,1
2014-08-27,3,3,9592.0,1004.0,1,1,0,1
2014-08-28,3,4,8325.0,866.0,1,1,0,1
2014-08-29,3,5,11466.0,1203.0,1,1,0,1
2014-08-30,3,6,11108.0,1170.0,1,0,0,1
2014-08-31,3,7,0.0,0.0,0,0,0,1
2014-09-01,3,1,12095.0,1275.0,1,1,0,0
2014-09-02,3,2,7303.0,783.0,1,0,0,0
2014-09-03,3,3,6316.0,660.0,1,0,0,0
